Var1,Var2
"MicrophoneSB_Specimens2_2129.txt","SoftBone"
"MicrophoneSB_Specimens2_2130.txt","SoftBone"
"MicrophoneSB_Specimens2_2131.txt","SoftBone"
"MicrophoneSB_Specimens2_2132.txt","SoftBone"
"MicrophoneSB_Specimens2_2133.txt","SoftBone"
"MicrophoneSB_Specimens2_2134.txt","SoftBone"
"MicrophoneSB_Specimens2_2135.txt","SoftBone"
"MicrophoneSB_Specimens2_2136.txt","SoftBone"
"MicrophoneSB_Specimens2_2137.txt","SoftBone"
"MicrophoneSB_Specimens2_2138.txt","SoftBone"
"MicrophoneSB_Specimens2_2139.txt","SoftBone"
"MicrophoneSB_Specimens2_2140.txt","SoftBone"
"MicrophoneSB_Specimens2_2141.txt","SoftBone"
"MicrophoneSB_Specimens2_2142.txt","SoftBone"
"MicrophoneSB_Specimens2_2143.txt","SoftBone"
"MicrophoneSB_Specimens2_2144.txt","SoftBone"
"MicrophoneSB_Specimens2_2145.txt","SoftBone"
"MicrophoneSB_Specimens2_2146.txt","SoftBone"
"MicrophoneSB_Specimens2_2147.txt","SoftBone"
"MicrophoneSB_Specimens2_2148.txt","SoftBone"
"MicrophoneSB_Specimens2_2149.txt","SoftBone"
"MicrophoneSB_Specimens2_2150.txt","SoftBone"
"MicrophoneSB_Specimens2_2151.txt","SoftBone"
"MicrophoneSB_Specimens2_2152.txt","SoftBone"
"MicrophoneSB_Specimens2_2153.txt","SoftBone"
"MicrophoneSB_Specimens2_2154.txt","SoftBone"
"MicrophoneSB_Specimens2_2155.txt","SoftBone"
"MicrophoneSB_Specimens2_2156.txt","SoftBone"
"MicrophoneSB_Specimens2_2157.txt","SoftBone"
"MicrophoneSB_Specimens2_2158.txt","SoftBone"
"MicrophoneSB_Specimens2_2159.txt","SoftBone"
"MicrophoneSB_Specimens2_2160.txt","SoftBone"
"MicrophoneSB_Specimens2_2161.txt","SoftBone"
"MicrophoneSB_Specimens2_2162.txt","SoftBone"
"MicrophoneSB_Specimens2_2163.txt","SoftBone"
"MicrophoneSB_Specimens2_2164.txt","SoftBone"
"MicrophoneSB_Specimens2_2165.txt","SoftBone"
"MicrophoneSB_Specimens2_2166.txt","SoftBone"
"MicrophoneSB_Specimens2_2167.txt","SoftBone"
"MicrophoneSB_Specimens2_2168.txt","SoftBone"
"MicrophoneSB_Specimens2_2169.txt","SoftBone"
"MicrophoneSB_Specimens2_2170.txt","SoftBone"
"MicrophoneSB_Specimens2_2171.txt","SoftBone"
"MicrophoneSB_Specimens2_2172.txt","SoftBone"
"MicrophoneSB_Specimens2_2173.txt","SoftBone"
"MicrophoneSB_Specimens2_2174.txt","SoftBone"
"MicrophoneSB_Specimens2_2175.txt","SoftBone"
"MicrophoneSB_Specimens2_2176.txt","SoftBone"
"MicrophoneSB_Specimens2_2177.txt","SoftBone"
"MicrophoneSB_Specimens2_2178.txt","SoftBone"
"MicrophoneSB_Specimens2_2179.txt","SoftBone"
"MicrophoneSB_Specimens2_2180.txt","SoftBone"
"MicrophoneSB_Specimens2_2181.txt","SoftBone"
"MicrophoneSB_Specimens2_2182.txt","SoftBone"
"MicrophoneSB_Specimens2_2183.txt","SoftBone"
"MicrophoneSB_Specimens2_2184.txt","SoftBone"
"MicrophoneSB_Specimens2_2185.txt","SoftBone"
"MicrophoneSB_Specimens2_2186.txt","SoftBone"
"MicrophoneSB_Specimens2_2187.txt","SoftBone"
"MicrophoneSB_Specimens2_2188.txt","SoftBone"
"MicrophoneSB_Specimens2_2189.txt","SoftBone"
"MicrophoneSB_Specimens2_2190.txt","SoftBone"
"MicrophoneSB_Specimens2_2191.txt","SoftBone"
"MicrophoneSB_Specimens2_2192.txt","SoftBone"
"MicrophoneSB_Specimens2_2193.txt","SoftBone"
"MicrophoneSB_Specimens2_2194.txt","SoftBone"
"MicrophoneSB_Specimens2_2195.txt","SoftBone"
"MicrophoneSB_Specimens2_2196.txt","SoftBone"
"MicrophoneSB_Specimens2_2197.txt","SoftBone"
"MicrophoneSB_Specimens2_2198.txt","SoftBone"
"MicrophoneSB_Specimens2_2199.txt","SoftBone"
"MicrophoneSB_Specimens2_2200.txt","SoftBone"
"MicrophoneSB_Specimens2_2201.txt","SoftBone"
"MicrophoneSB_Specimens2_2202.txt","SoftBone"
"MicrophoneSB_Specimens2_2203.txt","SoftBone"
"MicrophoneSB_Specimens2_2204.txt","SoftBone"
"MicrophoneSB_Specimens2_2205.txt","SoftBone"
"MicrophoneSB_Specimens2_2206.txt","SoftBone"
"MicrophoneSB_Specimens2_2207.txt","SoftBone"
"MicrophoneSB_Specimens2_2208.txt","SoftBone"
"MicrophoneSB_Specimens2_2209.txt","SoftBone"
"MicrophoneSB_Specimens2_2210.txt","SoftBone"
"MicrophoneSB_Specimens2_2211.txt","SoftBone"
"MicrophoneSB_Specimens2_2212.txt","SoftBone"
"MicrophoneSB_Specimens2_2213.txt","SoftBone"
"MicrophoneSB_Specimens2_2214.txt","SoftBone"
"MicrophoneSB_Specimens2_2215.txt","SoftBone"
"MicrophoneSB_Specimens2_2216.txt","SoftBone"
"MicrophoneSB_Specimens2_2217.txt","SoftBone"
"MicrophoneSB_Specimens2_2218.txt","SoftBone"
"MicrophoneSB_Specimens2_2219.txt","SoftBone"
"MicrophoneSB_Specimens2_2220.txt","SoftBone"
"MicrophoneSB_Specimens2_2221.txt","SoftBone"
"MicrophoneSB_Specimens2_2222.txt","SoftBone"
"MicrophoneSB_Specimens2_2223.txt","SoftBone"
"MicrophoneSB_Specimens2_2224.txt","SoftBone"
"MicrophoneSB_Specimens2_2225.txt","SoftBone"
"MicrophoneSB_Specimens2_2226.txt","SoftBone"
"MicrophoneSB_Specimens2_2227.txt","SoftBone"
"MicrophoneSB_Specimens2_2228.txt","SoftBone"
"MicrophoneSB_Specimens2_2229.txt","SoftBone"
"MicrophoneSB_Specimens2_2230.txt","SoftBone"
"MicrophoneSB_Specimens2_2231.txt","SoftBone"
"MicrophoneSB_Specimens2_2232.txt","SoftBone"
"MicrophoneSB_Specimens2_2233.txt","SoftBone"
"MicrophoneSB_Specimens2_2234.txt","SoftBone"
"MicrophoneSB_Specimens2_2235.txt","SoftBone"
"MicrophoneSB_Specimens2_2236.txt","SoftBone"
"MicrophoneSB_Specimens2_2237.txt","SoftBone"
"MicrophoneSB_Specimens2_2238.txt","SoftBone"
"MicrophoneSB_Specimens2_2239.txt","SoftBone"
"MicrophoneSB_Specimens2_2240.txt","SoftBone"
"MicrophoneSB_Specimens2_2241.txt","SoftBone"
"MicrophoneSB_Specimens2_2242.txt","SoftBone"
"MicrophoneSB_Specimens2_2243.txt","SoftBone"
"MicrophoneSB_Specimens2_2244.txt","SoftBone"
"MicrophoneSB_Specimens2_2245.txt","SoftBone"
"MicrophoneSB_Specimens2_2246.txt","SoftBone"
"MicrophoneSB_Specimens2_2247.txt","SoftBone"
"MicrophoneSB_Specimens2_2248.txt","SoftBone"
"MicrophoneSB_Specimens2_2249.txt","SoftBone"
"MicrophoneSB_Specimens2_2250.txt","SoftBone"
"MicrophoneSB_Specimens2_2251.txt","SoftBone"
"MicrophoneSB_Specimens2_2252.txt","SoftBone"
"MicrophoneSB_Specimens2_2253.txt","SoftBone"
"MicrophoneSB_Specimens2_2254.txt","SoftBone"
"MicrophoneSB_Specimens2_2255.txt","SoftBone"
"MicrophoneSB_Specimens2_2256.txt","SoftBone"
"MicrophoneSB_Specimens2_2257.txt","SoftBone"
"MicrophoneSB_Specimens2_2258.txt","SoftBone"
"MicrophoneSB_Specimens2_2259.txt","SoftBone"
"MicrophoneSB_Specimens2_2260.txt","SoftBone"
"MicrophoneSB_Specimens2_2261.txt","SoftBone"
"MicrophoneSB_Specimens2_2262.txt","SoftBone"
"MicrophoneSB_Specimens2_2263.txt","SoftBone"
"MicrophoneSB_Specimens2_2264.txt","SoftBone"
"MicrophoneSB_Specimens2_2265.txt","SoftBone"
"MicrophoneSB_Specimens2_2266.txt","SoftBone"
"MicrophoneSB_Specimens2_2267.txt","SoftBone"
"MicrophoneSB_Specimens2_2268.txt","SoftBone"
"MicrophoneSB_Specimens2_2269.txt","SoftBone"
"MicrophoneSB_Specimens2_2270.txt","SoftBone"
"MicrophoneSB_Specimens2_2271.txt","SoftBone"
"MicrophoneSB_Specimens2_2272.txt","SoftBone"
"MicrophoneSB_Specimens2_2273.txt","SoftBone"
"MicrophoneSB_Specimens2_2274.txt","SoftBone"
"MicrophoneSB_Specimens2_2275.txt","SoftBone"
"MicrophoneSB_Specimens2_2276.txt","SoftBone"
"MicrophoneSB_Specimens2_2277.txt","SoftBone"
"MicrophoneSB_Specimens2_2278.txt","SoftBone"
"MicrophoneSB_Specimens2_2279.txt","SoftBone"
"MicrophoneSB_Specimens2_2280.txt","SoftBone"
"MicrophoneSB_Specimens2_2281.txt","SoftBone"
"MicrophoneSB_Specimens2_2282.txt","SoftBone"
"MicrophoneSB_Specimens2_2283.txt","SoftBone"
"MicrophoneSB_Specimens2_2284.txt","SoftBone"
"MicrophoneSB_Specimens2_2285.txt","SoftBone"
"MicrophoneSB_Specimens2_2286.txt","SoftBone"
"MicrophoneSB_Specimens2_2287.txt","SoftBone"
"MicrophoneSB_Specimens2_2288.txt","SoftBone"
"MicrophoneSB_Specimens2_2289.txt","SoftBone"
"MicrophoneSB_Specimens2_2290.txt","SoftBone"
"MicrophoneSB_Specimens2_2291.txt","SoftBone"
"MicrophoneSB_Specimens2_2292.txt","SoftBone"
"MicrophoneSB_Specimens2_2293.txt","SoftBone"
"MicrophoneSB_Specimens2_2294.txt","SoftBone"
"MicrophoneSB_Specimens2_2295.txt","SoftBone"
"MicrophoneSB_Specimens2_2296.txt","SoftBone"
"MicrophoneSB_Specimens2_2297.txt","SoftBone"
"MicrophoneSB_Specimens2_2298.txt","SoftBone"
"MicrophoneSB_Specimens2_2299.txt","SoftBone"
"MicrophoneSB_Specimens2_2300.txt","SoftBone"
"MicrophoneSB_Specimens2_2301.txt","SoftBone"
"MicrophoneSB_Specimens2_2302.txt","SoftBone"
"MicrophoneSB_Specimens2_2303.txt","SoftBone"
"MicrophoneSB_Specimens2_2304.txt","SoftBone"
"MicrophoneSB_Specimens2_2305.txt","SoftBone"
"MicrophoneSB_Specimens2_2306.txt","SoftBone"
"MicrophoneSB_Specimens2_2307.txt","SoftBone"
"MicrophoneSB_Specimens2_2308.txt","SoftBone"
"MicrophoneSB_Specimens2_2309.txt","SoftBone"
"MicrophoneSB_Specimens2_2310.txt","SoftBone"
"MicrophoneSB_Specimens2_2311.txt","SoftBone"
"MicrophoneSB_Specimens2_2312.txt","SoftBone"
"MicrophoneSB_Specimens2_2313.txt","SoftBone"
"MicrophoneSB_Specimens2_2314.txt","SoftBone"
"MicrophoneSB_Specimens2_2315.txt","SoftBone"
"MicrophoneSB_Specimens2_2316.txt","SoftBone"
"MicrophoneSB_Specimens2_2317.txt","SoftBone"
"MicrophoneSB_Specimens2_2318.txt","SoftBone"
"MicrophoneSB_Specimens2_2319.txt","SoftBone"
"MicrophoneSB_Specimens2_2320.txt","SoftBone"
"MicrophoneSB_Specimens2_2321.txt","SoftBone"
"MicrophoneSB_Specimens2_2322.txt","SoftBone"
"MicrophoneSB_Specimens2_2323.txt","SoftBone"
"MicrophoneSB_Specimens2_2324.txt","SoftBone"
"MicrophoneSB_Specimens2_2325.txt","SoftBone"
"MicrophoneSB_Specimens2_2326.txt","SoftBone"
"MicrophoneSB_Specimens2_2327.txt","SoftBone"
"MicrophoneSB_Specimens2_2328.txt","SoftBone"
"MicrophoneSB_Specimens2_2329.txt","SoftBone"
"MicrophoneSB_Specimens2_2330.txt","SoftBone"
"MicrophoneSB_Specimens2_2331.txt","SoftBone"
"MicrophoneSB_Specimens2_2332.txt","SoftBone"
"MicrophoneSB_Specimens2_2333.txt","SoftBone"
"MicrophoneSB_Specimens2_2334.txt","SoftBone"
"MicrophoneSB_Specimens2_2335.txt","SoftBone"
"MicrophoneSB_Specimens2_2336.txt","SoftBone"
"MicrophoneSB_Specimens2_2337.txt","SoftBone"
"MicrophoneSB_Specimens2_2338.txt","SoftBone"
"MicrophoneSB_Specimens2_2339.txt","SoftBone"
"MicrophoneSB_Specimens2_2340.txt","SoftBone"
"MicrophoneSB_Specimens2_2341.txt","SoftBone"
"MicrophoneSB_Specimens2_2342.txt","SoftBone"
"MicrophoneSB_Specimens2_2343.txt","SoftBone"
"MicrophoneSB_Specimens2_2344.txt","SoftBone"
"MicrophoneSB_Specimens2_2345.txt","SoftBone"
"MicrophoneSB_Specimens2_2346.txt","SoftBone"
"MicrophoneSB_Specimens2_2347.txt","SoftBone"
"MicrophoneSB_Specimens2_2348.txt","SoftBone"
"MicrophoneSB_Specimens2_2349.txt","SoftBone"
"MicrophoneSB_Specimens2_2350.txt","SoftBone"
"MicrophoneSB_Specimens2_2351.txt","SoftBone"
"MicrophoneSB_Specimens2_2352.txt","SoftBone"
"MicrophoneSB_Specimens2_2353.txt","SoftBone"
"MicrophoneSB_Specimens2_2354.txt","SoftBone"
"MicrophoneSB_Specimens2_2355.txt","SoftBone"
"MicrophoneSB_Specimens2_2356.txt","SoftBone"
"MicrophoneSB_Specimens2_2357.txt","SoftBone"
"MicrophoneSB_Specimens2_2358.txt","SoftBone"
"MicrophoneSB_Specimens2_2359.txt","SoftBone"
"MicrophoneSB_Specimens2_2360.txt","SoftBone"
"MicrophoneSB_Specimens2_2361.txt","SoftBone"
"MicrophoneSB_Specimens2_2362.txt","SoftBone"
"MicrophoneSB_Specimens2_2363.txt","SoftBone"
"MicrophoneSB_Specimens2_2364.txt","SoftBone"
"MicrophoneSB_Specimens2_2365.txt","SoftBone"
"MicrophoneSB_Specimens2_2366.txt","SoftBone"
"MicrophoneSB_Specimens2_2367.txt","SoftBone"
"MicrophoneSB_Specimens2_2368.txt","SoftBone"
"MicrophoneSB_Specimens2_2369.txt","SoftBone"
"MicrophoneSB_Specimens2_2370.txt","SoftBone"
"MicrophoneSB_Specimens2_2371.txt","SoftBone"
"MicrophoneSB_Specimens2_2372.txt","SoftBone"
"MicrophoneSB_Specimens2_2373.txt","SoftBone"
"MicrophoneSB_Specimens2_2374.txt","SoftBone"
"MicrophoneSB_Specimens2_2375.txt","SoftBone"
"MicrophoneSB_Specimens2_2376.txt","SoftBone"
"MicrophoneSB_Specimens2_2377.txt","SoftBone"
"MicrophoneSB_Specimens2_2378.txt","SoftBone"
"MicrophoneSB_Specimens2_2379.txt","SoftBone"
"MicrophoneSB_Specimens2_2380.txt","SoftBone"
"MicrophoneSB_Specimens2_2381.txt","SoftBone"
"MicrophoneSB_Specimens2_2382.txt","SoftBone"
"MicrophoneSB_Specimens2_2383.txt","SoftBone"
"MicrophoneSB_Specimens2_2384.txt","SoftBone"
"MicrophoneSB_Specimens2_2385.txt","SoftBone"
"MicrophoneSB_Specimens2_2386.txt","SoftBone"
"MicrophoneSB_Specimens2_2387.txt","SoftBone"
"MicrophoneSB_Specimens2_2388.txt","SoftBone"
"MicrophoneSB_Specimens2_2389.txt","SoftBone"
"MicrophoneSB_Specimens2_2390.txt","SoftBone"
"MicrophoneSB_Specimens2_2391.txt","SoftBone"
"MicrophoneSB_Specimens2_2392.txt","SoftBone"
"MicrophoneSB_Specimens2_2393.txt","SoftBone"
"MicrophoneSB_Specimens2_2394.txt","SoftBone"
"MicrophoneSB_Specimens2_2395.txt","SoftBone"
"MicrophoneSB_Specimens2_2396.txt","SoftBone"
"MicrophoneSB_Specimens2_2397.txt","SoftBone"
"MicrophoneSB_Specimens2_2398.txt","SoftBone"
"MicrophoneSB_Specimens2_2399.txt","SoftBone"
"MicrophoneSB_Specimens2_2400.txt","SoftBone"
"MicrophoneSB_Specimens2_2401.txt","SoftBone"
"MicrophoneSB_Specimens2_2402.txt","SoftBone"
"MicrophoneSB_Specimens2_2403.txt","SoftBone"
"MicrophoneSB_Specimens2_2404.txt","SoftBone"
"MicrophoneSB_Specimens2_2405.txt","SoftBone"
"MicrophoneSB_Specimens2_2406.txt","SoftBone"
"MicrophoneSB_Specimens2_2407.txt","SoftBone"
"MicrophoneSB_Specimens2_2408.txt","SoftBone"
"MicrophoneSB_Specimens2_2409.txt","SoftBone"
"MicrophoneSB_Specimens2_2410.txt","SoftBone"
"MicrophoneSB_Specimens2_2411.txt","SoftBone"
"MicrophoneSB_Specimens2_2412.txt","SoftBone"
"MicrophoneSB_Specimens2_2413.txt","SoftBone"
"MicrophoneSB_Specimens2_2414.txt","SoftBone"
"MicrophoneSB_Specimens2_2415.txt","SoftBone"
"MicrophoneSB_Specimens2_2416.txt","SoftBone"
"MicrophoneSB_Specimens2_2417.txt","SoftBone"
"MicrophoneSB_Specimens2_2418.txt","SoftBone"
"MicrophoneSB_Specimens2_2419.txt","SoftBone"
"MicrophoneSB_Specimens2_2420.txt","SoftBone"
"MicrophoneSB_Specimens2_2421.txt","SoftBone"
"MicrophoneSB_Specimens2_2422.txt","SoftBone"
"MicrophoneSB_Specimens2_2423.txt","SoftBone"
"MicrophoneSB_Specimens2_2424.txt","SoftBone"
"MicrophoneSB_Specimens2_2425.txt","SoftBone"
"MicrophoneSB_Specimens2_2426.txt","SoftBone"
"MicrophoneSB_Specimens2_2427.txt","SoftBone"
"MicrophoneSB_Specimens2_2428.txt","SoftBone"
"MicrophoneSB_Specimens2_2429.txt","SoftBone"
"MicrophoneSB_Specimens2_2430.txt","SoftBone"
"MicrophoneSB_Specimens2_2431.txt","SoftBone"
"MicrophoneSB_Specimens2_2432.txt","SoftBone"
"MicrophoneSB_Specimens2_2433.txt","SoftBone"
"MicrophoneSB_Specimens2_2434.txt","SoftBone"
"MicrophoneSB_Specimens2_2435.txt","SoftBone"
"MicrophoneSB_Specimens2_2436.txt","SoftBone"
"MicrophoneSB_Specimens2_2437.txt","SoftBone"
"MicrophoneSB_Specimens2_2438.txt","SoftBone"
"MicrophoneSB_Specimens2_2439.txt","SoftBone"
"MicrophoneSB_Specimens2_2440.txt","SoftBone"
"MicrophoneSB_Specimens2_2441.txt","SoftBone"
"MicrophoneSB_Specimens2_2442.txt","SoftBone"
"MicrophoneSB_Specimens2_2443.txt","SoftBone"
"MicrophoneSB_Specimens2_2444.txt","SoftBone"
"MicrophoneSB_Specimens2_2445.txt","SoftBone"
"MicrophoneSB_Specimens2_2446.txt","SoftBone"
"MicrophoneSB_Specimens2_2447.txt","SoftBone"
"MicrophoneSB_Specimens2_2448.txt","SoftBone"
"MicrophoneSB_Specimens2_2449.txt","SoftBone"
"MicrophoneSB_Specimens2_2450.txt","SoftBone"
"MicrophoneSB_Specimens2_2451.txt","SoftBone"
"MicrophoneSB_Specimens2_2452.txt","SoftBone"
"MicrophoneSB_Specimens2_2453.txt","SoftBone"
"MicrophoneSB_Specimens2_2454.txt","SoftBone"
"MicrophoneSB_Specimens2_2455.txt","SoftBone"
"MicrophoneSB_Specimens2_2456.txt","SoftBone"
"MicrophoneSB_Specimens2_2457.txt","SoftBone"
"MicrophoneSB_Specimens2_2458.txt","SoftBone"
"MicrophoneSB_Specimens2_2459.txt","SoftBone"
"MicrophoneSB_Specimens2_2460.txt","SoftBone"
"MicrophoneSB_Specimens2_2461.txt","SoftBone"
"MicrophoneSB_Specimens2_2462.txt","SoftBone"
"MicrophoneSB_Specimens2_2463.txt","SoftBone"
"MicrophoneSB_Specimens2_2464.txt","SoftBone"
"MicrophoneSB_Specimens2_2465.txt","SoftBone"
"MicrophoneSB_Specimens2_2466.txt","SoftBone"
"MicrophoneSB_Specimens2_2467.txt","SoftBone"
"MicrophoneSB_Specimens2_2468.txt","SoftBone"
"MicrophoneSB_Specimens2_2469.txt","SoftBone"
"MicrophoneSB_Specimens2_2470.txt","SoftBone"
"MicrophoneSB_Specimens2_2471.txt","SoftBone"
"MicrophoneSB_Specimens2_2472.txt","SoftBone"
"MicrophoneSB_Specimens2_2473.txt","SoftBone"
"MicrophoneSB_Specimens2_2474.txt","SoftBone"
"MicrophoneSB_Specimens2_2475.txt","SoftBone"
"MicrophoneSB_Specimens2_2476.txt","SoftBone"
"MicrophoneSB_Specimens2_2477.txt","SoftBone"
"MicrophoneSB_Specimens2_2478.txt","SoftBone"
"MicrophoneSB_Specimens2_2479.txt","SoftBone"
"MicrophoneSB_Specimens2_2480.txt","SoftBone"
"MicrophoneSB_Specimens2_2481.txt","SoftBone"
"MicrophoneSB_Specimens2_2482.txt","SoftBone"
"MicrophoneSB_Specimens2_2483.txt","SoftBone"
"MicrophoneSB_Specimens2_2484.txt","SoftBone"
"MicrophoneSB_Specimens2_2485.txt","SoftBone"
"MicrophoneSB_Specimens2_2486.txt","SoftBone"
"MicrophoneSB_Specimens2_2487.txt","SoftBone"
"MicrophoneSB_Specimens2_2488.txt","SoftBone"
"MicrophoneSB_Specimens2_2489.txt","SoftBone"
"MicrophoneSB_Specimens2_2490.txt","SoftBone"
"MicrophoneSB_Specimens2_2491.txt","SoftBone"
"MicrophoneSB_Specimens2_2492.txt","SoftBone"
"MicrophoneSB_Specimens2_2493.txt","SoftBone"
"MicrophoneSB_Specimens2_2494.txt","SoftBone"
"MicrophoneSB_Specimens2_2495.txt","SoftBone"
"MicrophoneSB_Specimens2_2496.txt","SoftBone"
"MicrophoneSB_Specimens2_2497.txt","SoftBone"
"MicrophoneSB_Specimens2_2498.txt","SoftBone"
"MicrophoneSB_Specimens2_2499.txt","SoftBone"
"MicrophoneSB_Specimens2_2500.txt","SoftBone"
"MicrophoneSB_Specimens2_2501.txt","SoftBone"
"MicrophoneSB_Specimens2_2502.txt","SoftBone"
"MicrophoneSB_Specimens2_2503.txt","SoftBone"
"MicrophoneSB_Specimens2_2504.txt","SoftBone"
"MicrophoneSB_Specimens2_2505.txt","SoftBone"
"MicrophoneSB_Specimens2_2506.txt","SoftBone"
"MicrophoneSB_Specimens2_2507.txt","SoftBone"
"MicrophoneSB_Specimens2_2508.txt","SoftBone"
"MicrophoneSB_Specimens2_2509.txt","SoftBone"
"MicrophoneSB_Specimens2_2510.txt","SoftBone"
"MicrophoneSB_Specimens2_2511.txt","SoftBone"
"MicrophoneSB_Specimens2_2512.txt","SoftBone"
"MicrophoneSB_Specimens2_2513.txt","SoftBone"
"MicrophoneSB_Specimens2_2514.txt","SoftBone"
"MicrophoneSB_Specimens2_2515.txt","SoftBone"
"MicrophoneSB_Specimens2_2516.txt","SoftBone"
"MicrophoneSB_Specimens2_2517.txt","SoftBone"
"MicrophoneSB_Specimens2_2518.txt","SoftBone"
"MicrophoneSB_Specimens2_2519.txt","SoftBone"
"MicrophoneSB_Specimens2_2520.txt","SoftBone"
"MicrophoneSB_Specimens2_2521.txt","SoftBone"
"MicrophoneSB_Specimens2_2522.txt","SoftBone"
"MicrophoneSB_Specimens2_2523.txt","SoftBone"
"MicrophoneSB_Specimens2_2524.txt","SoftBone"
"MicrophoneSB_Specimens2_2525.txt","SoftBone"
"MicrophoneSB_Specimens2_2526.txt","SoftBone"
"MicrophoneSB_Specimens2_2527.txt","SoftBone"
"MicrophoneSB_Specimens2_2528.txt","SoftBone"
"MicrophoneSB_Specimens2_2529.txt","SoftBone"
"MicrophoneSB_Specimens2_2530.txt","SoftBone"
"MicrophoneSB_Specimens2_2531.txt","SoftBone"
"MicrophoneSB_Specimens2_2532.txt","SoftBone"
"MicrophoneSB_Specimens2_2533.txt","SoftBone"
"MicrophoneSB_Specimens2_2534.txt","SoftBone"
"MicrophoneSB_Specimens2_2535.txt","SoftBone"
"MicrophoneSB_Specimens2_2536.txt","SoftBone"
"MicrophoneSB_Specimens2_2537.txt","SoftBone"
"MicrophoneSB_Specimens2_2538.txt","SoftBone"
"MicrophoneSB_Specimens2_2539.txt","SoftBone"
"MicrophoneSB_Specimens2_2540.txt","SoftBone"
"MicrophoneSB_Specimens2_2541.txt","SoftBone"
"MicrophoneSB_Specimens2_2542.txt","SoftBone"
"MicrophoneSB_Specimens2_2543.txt","SoftBone"
"MicrophoneSB_Specimens2_2544.txt","SoftBone"
"MicrophoneSB_Specimens2_2545.txt","SoftBone"
"MicrophoneSB_Specimens2_2546.txt","SoftBone"
"MicrophoneSB_Specimens2_2547.txt","SoftBone"
"MicrophoneSB_Specimens2_2548.txt","SoftBone"
"MicrophoneSB_Specimens2_2549.txt","SoftBone"
"MicrophoneSB_Specimens2_2550.txt","SoftBone"
"MicrophoneSB_Specimens2_2551.txt","SoftBone"
"MicrophoneSB_Specimens2_2552.txt","SoftBone"
"MicrophoneSB_Specimens2_2553.txt","SoftBone"
"MicrophoneSB_Specimens2_2554.txt","SoftBone"
"MicrophoneSB_Specimens2_2555.txt","SoftBone"
"MicrophoneSB_Specimens2_2556.txt","SoftBone"
"MicrophoneSB_Specimens2_2557.txt","SoftBone"
"MicrophoneSB_Specimens2_2558.txt","SoftBone"
"MicrophoneSB_Specimens2_2559.txt","SoftBone"
"MicrophoneSB_Specimens2_2560.txt","SoftBone"
"MicrophoneSB_Specimens2_2561.txt","SoftBone"
"MicrophoneSB_Specimens2_2562.txt","SoftBone"
"MicrophoneSB_Specimens2_2563.txt","SoftBone"
"MicrophoneSB_Specimens2_2564.txt","SoftBone"
"MicrophoneSB_Specimens2_2565.txt","SoftBone"
"MicrophoneSB_Specimens2_2566.txt","SoftBone"
"MicrophoneSB_Specimens2_2567.txt","SoftBone"
"MicrophoneSB_Specimens2_2568.txt","SoftBone"
"MicrophoneSB_Specimens2_2569.txt","SoftBone"
"MicrophoneSB_Specimens2_2570.txt","SoftBone"
"MicrophoneSB_Specimens2_2571.txt","SoftBone"
"MicrophoneSB_Specimens2_2572.txt","SoftBone"
"MicrophoneSB_Specimens2_2573.txt","SoftBone"
"MicrophoneSB_Specimens2_2574.txt","SoftBone"
"MicrophoneSB_Specimens2_2575.txt","SoftBone"
"MicrophoneSB_Specimens2_2576.txt","SoftBone"
"MicrophoneSB_Specimens2_2577.txt","SoftBone"
"MicrophoneSB_Specimens2_2578.txt","SoftBone"
"MicrophoneSB_Specimens2_2579.txt","SoftBone"
"MicrophoneSB_Specimens2_2580.txt","SoftBone"
"MicrophoneSB_Specimens2_2581.txt","SoftBone"
"MicrophoneSB_Specimens2_2582.txt","SoftBone"
"MicrophoneSB_Specimens2_2583.txt","SoftBone"
"MicrophoneSB_Specimens2_2584.txt","SoftBone"
"MicrophoneSB_Specimens2_2585.txt","SoftBone"
"MicrophoneSB_Specimens2_2586.txt","SoftBone"
"MicrophoneSB_Specimens2_2587.txt","SoftBone"
"MicrophoneSB_Specimens2_2588.txt","SoftBone"
"MicrophoneSB_Specimens2_2589.txt","SoftBone"
"MicrophoneSB_Specimens2_2590.txt","SoftBone"
"MicrophoneSB_Specimens2_2591.txt","SoftBone"
"MicrophoneSB_Specimens2_2592.txt","SoftBone"
"MicrophoneSB_Specimens2_2593.txt","SoftBone"
"MicrophoneSB_Specimens2_2594.txt","SoftBone"
"MicrophoneSB_Specimens2_2595.txt","SoftBone"
"MicrophoneSB_Specimens2_2596.txt","SoftBone"
"MicrophoneSB_Specimens2_2597.txt","SoftBone"
"MicrophoneSB_Specimens2_2598.txt","SoftBone"
"MicrophoneSB_Specimens2_2599.txt","SoftBone"
"MicrophoneSB_Specimens2_2600.txt","SoftBone"
"MicrophoneSB_Specimens2_2601.txt","SoftBone"
"MicrophoneSB_Specimens2_2602.txt","SoftBone"
"MicrophoneSB_Specimens2_2603.txt","SoftBone"
"MicrophoneSB_Specimens2_2604.txt","SoftBone"
"MicrophoneSB_Specimens2_2605.txt","SoftBone"
"MicrophoneSB_Specimens2_2606.txt","SoftBone"
"MicrophoneSB_Specimens2_2607.txt","SoftBone"
"MicrophoneSB_Specimens2_2608.txt","SoftBone"
"MicrophoneSB_Specimens2_2609.txt","SoftBone"
"MicrophoneSB_Specimens2_2610.txt","SoftBone"
